Date,Open,High,Low,Close,Volume,Adj Close
2016-02-29,318.00,322.55,313.40,316.75,427800,316.75
2016-02-26,329.20,329.20,317.65,318.50,132100,318.50
2016-02-25,324.80,325.00,318.15,323.25,140000,323.25
2016-02-24,322.00,325.30,318.60,324.00,218500,324.00
2016-02-23,332.80,333.00,318.50,321.00,249300,321.00
2016-02-22,326.20,334.80,324.00,329.30,120100,329.30
2016-02-19,322.90,327.90,316.70,326.30,159300,326.30
2016-02-18,319.55,322.95,316.15,321.20,1456700,321.20
2016-02-17,315.10,321.35,308.80,319.50,174400,319.50
2016-02-16,319.50,324.90,313.80,315.10,249400,315.10
2016-02-15,327.00,329.05,316.40,318.65,309700,318.65
2016-02-12,309.00,329.10,308.00,325.25,251100,325.25
2016-02-11,310.00,315.50,304.90,308.60,1088100,308.60
2016-02-10,312.35,314.00,308.60,310.80,1125800,310.80
2016-02-09,309.00,314.00,307.65,311.95,649700,311.95
2016-02-08,308.00,314.00,305.65,311.00,334200,311.00
2016-02-05,303.70,308.25,302.35,307.10,286900,307.10
2016-02-04,305.00,305.55,301.70,304.50,547500,304.50
2016-02-03,297.50,301.50,296.10,299.75,948200,299.75
2016-02-02,297.00,304.00,296.00,302.20,318400,302.20
2016-02-01,291.00,298.00,291.00,296.50,139900,296.50
2016-01-29,290.15,296.95,282.30,289.70,357500,289.70
2016-01-28,295.00,295.75,289.00,291.30,176600,291.30
2016-01-27,299.00,299.65,291.85,297.90,349300,297.90
2016-01-26,297.75,297.75,297.75,297.75,000,297.75
2016-01-25,298.55,301.00,292.70,297.75,384000,297.75
2016-01-22,309.00,310.95,291.70,298.85,480300,298.85
2016-01-21,309.00,312.00,304.05,309.40,170700,309.40
2016-01-20,305.00,313.65,302.85,309.40,123800,309.40
2016-01-19,302.00,311.95,300.70,310.15,103300,310.15
2016-01-18,304.00,308.50,294.25,300.35,245000,300.35
2016-01-15,311.00,311.00,303.25,306.30,181100,306.30
2016-01-14,308.00,311.10,300.80,309.00,493900,309.00
2016-01-13,320.00,322.35,302.50,308.70,406900,308.70
2016-01-12,321.00,325.45,314.50,315.15,550300,315.15
2016-01-11,321.00,323.15,314.75,321.30,262200,321.30
2016-01-08,324.00,324.90,318.60,323.95,135100,323.95
2016-01-07,319.50,326.00,316.90,321.45,251200,321.45
2016-01-06,329.80,332.55,319.50,321.85,116400,321.85
2016-01-05,324.00,328.55,321.25,324.05,87000,324.05
2016-01-04,338.00,338.00,321.30,326.60,120500,326.60
2016-01-01,338.00,343.90,337.70,340.55,83000,340.55
2015-12-31,333.65,341.20,332.60,339.90,91700,339.90
2015-12-30,339.00,339.30,332.25,333.25,55200,333.25
2015-12-29,331.15,335.95,330.15,334.45,85400,334.45
2015-12-28,337.50,338.00,330.55,331.15,101200,331.15
2015-12-25,338.40,338.40,338.40,338.40,000,338.40
2015-12-24,334.00,339.60,328.85,338.40,117600,338.40
2015-12-23,325.00,333.00,324.50,332.15,114100,332.15
2015-12-22,320.50,327.10,319.35,323.20,208800,323.20
2015-12-21,317.55,323.00,317.05,320.80,214400,320.80
2015-12-18,321.95,323.25,317.90,319.15,195400,319.15
2015-12-17,321.00,323.90,320.50,322.20,155800,322.20
2015-12-16,309.50,322.05,309.50,320.20,191100,320.20
2015-12-15,307.00,309.75,305.35,308.40,121000,308.40
2015-12-14,308.80,311.00,304.65,306.15,126000,306.15
2015-12-11,313.70,313.70,308.00,309.35,91600,309.35
2015-12-10,311.00,314.15,308.70,312.55,86000,312.55
2015-12-09,318.00,318.00,308.20,310.90,172900,310.90
2015-12-08,319.80,320.50,315.50,317.70,229700,317.70
2015-12-07,323.00,324.00,318.75,320.50,289500,320.50
2015-12-04,318.00,322.40,316.65,321.25,138200,321.25
2015-12-03,321.00,326.50,318.75,319.70,570200,319.70
2015-12-02,325.00,325.00,316.20,322.95,526700,322.95
2015-12-01,335.00,336.00,321.30,322.70,957000,322.70
2015-11-30,342.00,343.00,333.30,334.50,775100,334.50
2015-11-27,342.15,344.70,339.50,341.65,38300,341.65
2015-11-26,342.00,345.00,340.00,342.00,67800,342.00
2015-11-25,341.25,341.25,341.25,341.25,000,341.25
2015-11-24,337.00,345.40,335.40,341.25,79900,341.25
2015-11-23,342.00,346.00,337.05,338.65,186800,338.65
2015-11-20,337.00,344.20,334.10,340.15,148400,340.15
2015-11-19,335.00,340.75,332.50,339.20,108400,339.20
2015-11-18,334.10,341.95,332.50,334.20,278400,334.20
2015-11-17,340.00,340.00,331.40,334.65,68100,334.65
2015-11-16,335.00,339.30,330.95,335.90,312600,335.90
2015-11-13,326.00,335.00,325.30,334.05,399400,334.05
2015-11-12,332.00,332.00,332.00,332.00,000,332.00
2015-11-11,332.00,332.00,332.00,332.00,000,332.00
2015-11-10,333.00,335.50,327.45,332.00,333800,332.00
2015-11-09,337.00,338.40,321.00,334.85,137800,334.85
2015-11-06,335.00,341.35,317.90,339.00,144800,339.00
2015-11-05,345.00,345.00,334.00,335.90,278400,335.90
2015-11-04,348.00,350.30,343.20,345.65,84000,345.65
2015-11-03,350.40,354.10,345.10,346.85,71000,346.85
2015-11-02,348.00,351.55,343.55,350.40,67100,350.40
2015-10-30,354.95,360.90,344.70,348.75,147800,348.75
2015-10-29,358.00,358.75,349.30,354.95,147800,354.95
2015-10-28,352.30,359.70,351.90,358.00,134900,358.00
2015-10-27,352.00,354.10,348.45,352.30,138400,352.30
2015-10-26,365.00,366.00,347.30,351.90,393300,351.90
2015-10-23,373.00,374.35,357.10,358.75,128700,358.75
2015-10-22,371.45,371.45,371.45,371.45,000,371.45
2015-10-21,365.00,373.45,363.70,371.45,184100,371.45
2015-10-20,363.90,367.50,359.45,361.70,149900,361.70
2015-10-19,350.30,365.60,346.50,363.70,230600,363.70
2015-10-16,347.80,352.05,340.95,349.85,179800,349.85
2015-10-15,347.30,353.55,344.20,351.45,247100,351.45
2015-10-14,349.90,350.30,342.10,346.55,166000,346.55
2015-10-13,349.50,351.65,343.10,345.45,233300,345.45
2015-10-12,347.70,352.20,347.70,349.45,82900,349.45
2015-10-09,343.30,348.90,343.30,347.70,100700,347.70
2015-10-08,345.00,345.90,337.15,341.30,267400,341.30
2015-10-07,350.00,350.00,340.80,343.30,138100,343.30
2015-10-06,347.40,350.60,345.85,349.10,266600,349.10
2015-10-05,340.00,347.50,339.30,347.00,253400,347.00
2015-10-02,339.75,339.75,339.75,339.75,000,339.75
2015-10-01,338.20,340.50,335.80,339.75,517300,339.75
2015-09-30,325.00,338.95,325.00,338.00,145000,338.00
2015-09-29,327.00,327.30,315.65,323.45,596400,323.45
2015-09-28,337.00,337.00,324.60,327.00,500300,327.00
2015-09-25,332.95,332.95,332.95,332.95,000,332.95
2015-09-24,337.90,338.40,332.00,332.95,648200,332.95
2015-09-23,341.35,342.90,336.35,338.10,780100,338.10
2015-09-22,354.40,354.50,341.10,341.40,471600,341.40
2015-09-21,354.00,354.80,351.10,352.60,467000,352.60
2015-09-18,359.50,363.10,353.30,355.55,78300,355.55
2015-09-17,359.10,359.10,359.10,359.10,000,359.10
2015-09-16,355.00,361.50,352.05,359.10,131400,359.10
2015-09-15,354.90,354.90,349.00,350.40,87200,350.40
2015-09-14,349.00,354.95,346.30,354.15,73400,354.15
2015-09-11,355.00,355.00,346.20,348.00,154600,348.00
2015-09-10,355.50,355.50,346.25,350.45,216800,350.45
2015-09-09,354.85,366.00,348.00,355.40,433100,355.40
2015-09-08,348.90,348.90,339.50,346.55,111600,346.55
2015-09-07,350.00,350.00,343.50,347.05,252200,347.05
2015-09-04,347.25,352.00,343.00,349.85,130700,349.85
2015-09-03,345.50,348.25,343.50,347.25,63500,347.25
2015-09-02,348.00,350.00,340.00,343.35,99000,343.35
2015-09-01,352.00,355.00,343.10,347.00,348400,347.00
2015-08-31,365.00,369.00,350.00,354.50,219700,354.50
2015-08-28,355.20,364.00,351.20,362.25,156700,362.25
2015-08-27,349.85,350.90,342.65,347.35,176100,347.35
2015-08-26,349.00,350.60,337.20,338.70,198000,338.70
2015-08-25,350.00,361.50,332.60,348.70,343300,348.70
2015-08-24,362.00,366.45,337.10,349.40,315000,349.40
2015-08-21,374.75,374.75,357.45,369.70,421200,369.70
2015-08-20,390.00,392.10,374.00,379.35,221700,379.35
2015-08-19,385.00,385.50,373.45,383.10,179100,383.10
2015-08-18,395.00,395.40,384.95,385.35,101600,385.35
2015-08-17,395.10,398.00,387.65,390.10,98400,390.10
2015-08-14,388.10,396.75,383.40,394.95,251500,394.95
2015-08-13,402.00,414.15,377.75,384.35,353300,384.35
2015-08-12,405.80,406.00,391.50,397.70,166200,395.48
2015-08-11,411.00,412.20,402.80,404.85,193700,402.59
2015-08-10,411.00,415.05,407.60,410.10,159200,407.811
2015-08-07,416.00,416.70,410.15,411.70,255100,409.402
2015-08-06,418.10,421.95,413.80,414.30,218100,411.987
2015-08-05,427.00,427.60,415.70,416.90,401800,414.573
2015-08-04,424.00,426.10,409.45,413.70,304500,411.391
2015-08-03,419.50,422.85,417.40,418.95,183100,416.611
2015-07-31,423.00,425.95,414.55,418.60,131300,416.263
2015-07-30,417.65,425.80,413.30,416.60,111600,414.275
2015-07-29,411.00,418.20,404.30,416.40,134300,414.076
2015-07-28,420.00,424.95,409.05,412.80,67400,410.496
2015-07-27,430.00,433.05,416.80,417.80,157700,415.468
2015-07-24,432.00,438.80,430.00,434.25,237700,431.826
2015-07-23,440.00,441.00,430.85,432.60,242400,430.185
2015-07-22,444.80,448.50,438.00,439.35,293600,436.898
2015-07-21,438.50,452.45,434.25,445.25,381300,442.765
2015-07-20,429.00,432.15,426.00,429.45,349600,427.053
2015-07-17,427.00,430.00,423.50,425.85,212000,423.473
2015-07-16,425.25,426.20,419.70,424.50,270100,422.13
2015-07-15,421.65,426.55,420.75,422.70,136900,420.34
2015-07-14,423.00,425.50,420.40,421.80,61300,419.445
2015-07-13,419.50,426.75,419.50,423.40,61800,421.037
2015-07-10,434.90,435.00,418.00,419.45,184200,417.109
2015-07-09,429.25,442.75,429.25,432.90,186000,430.484
2015-07-08,431.00,433.00,423.00,429.35,540100,426.953
2015-07-07,433.00,436.20,430.00,431.15,71700,428.743
2015-07-06,433.00,437.75,427.00,433.40,166600,430.981
2015-07-03,433.00,437.70,432.00,434.80,206200,432.373
2015-07-02,427.80,438.00,425.55,433.55,418200,431.13
2015-07-01,422.00,428.80,420.05,424.50,194700,422.13
2015-06-30,415.00,421.90,414.25,419.90,125200,417.556
2015-06-29,416.00,417.00,406.10,413.50,107400,411.192
2015-06-26,426.50,428.25,415.10,417.60,151500,415.269
2015-06-25,424.00,429.40,422.65,427.50,149500,425.114
2015-06-24,430.00,431.10,423.20,424.40,87900,422.031
2015-06-23,427.60,434.20,427.00,429.50,192100,427.102
2015-06-22,434.00,435.70,423.40,424.20,133900,421.832
2015-06-19,427.00,437.20,425.05,433.95,180200,431.528
2015-06-18,419.00,426.55,414.10,426.55,1722700,424.169
2015-06-17,414.90,424.50,414.75,421.10,455900,418.749
2015-06-16,413.00,415.30,409.25,414.10,534600,411.788
2015-06-15,417.00,418.00,411.70,414.20,190000,411.888
2015-06-12,409.95,420.85,408.00,414.45,104300,412.137
2015-06-11,415.90,417.65,408.55,409.95,184300,407.662
2015-06-10,408.20,418.10,408.20,414.15,191700,411.838
2015-06-09,413.00,413.00,403.50,407.80,71300,405.524
2015-06-08,415.00,416.55,408.50,410.55,51800,408.258
2015-06-05,416.00,421.95,413.90,415.45,342700,413.131
2015-06-04,419.00,424.35,414.00,416.35,375600,414.026
2015-06-03,418.95,422.90,409.30,421.25,179100,418.899
2015-06-02,419.00,424.35,413.00,417.95,242000,415.617
2015-06-01,416.90,420.75,410.50,416.30,269700,413.976
2015-05-29,402.25,434.70,402.25,425.30,1266700,422.926
2015-05-28,411.00,412.65,400.15,401.30,488100,399.06
2015-05-27,398.90,410.70,397.90,408.50,299700,406.22
2015-05-26,401.00,406.70,398.10,400.85,162300,398.612
2015-05-25,392.60,408.70,392.50,400.00,311400,397.767
2015-05-22,395.25,397.65,391.00,395.05,259900,392.845
2015-05-21,402.00,402.45,393.35,396.15,136900,393.939
2015-05-20,398.00,403.50,397.60,400.00,229300,397.767
2015-05-19,397.90,404.00,393.60,397.70,550100,395.48
2015-05-18,393.10,400.05,392.00,398.00,153200,395.778
2015-05-15,386.55,394.50,386.55,392.45,297200,390.259
2015-05-14,383.90,391.80,381.00,385.50,186300,383.348
2015-05-13,392.50,399.65,380.60,382.50,893100,380.365
2015-05-12,396.00,399.00,388.75,391.50,188800,389.315
2015-05-11,398.40,402.25,394.75,396.30,146400,394.088
2015-05-08,394.50,400.00,394.20,397.95,168800,395.729
2015-05-07,387.00,400.00,383.90,393.45,331200,391.254
2015-05-06,392.30,404.80,388.00,389.95,539500,387.773
2015-05-05,392.00,392.00,382.65,386.85,199800,384.691
2015-05-04,377.00,393.90,374.05,392.95,232700,390.757
2015-05-01,381.65,381.65,381.65,381.65,000,379.52
2015-04-30,388.00,388.00,371.85,381.65,286200,379.52
2015-04-29,395.00,402.10,383.60,387.50,324200,385.337
2015-04-28,387.00,409.05,383.85,400.80,388700,398.563
2015-04-27,396.55,403.50,386.85,391.95,129700,389.762
2015-04-24,395.55,403.30,395.00,399.25,281900,397.021
2015-04-23,400.00,402.50,397.10,399.60,79100,397.369
2015-04-22,395.15,401.30,391.20,399.55,198400,397.32
2015-04-21,397.90,409.95,395.40,398.50,256900,396.276
2015-04-20,406.05,407.50,398.90,402.45,132200,400.203
2015-04-17,418.00,424.20,403.20,406.05,211700,403.783
2015-04-16,415.95,422.85,414.30,417.30,150600,414.971
2015-04-15,425.00,425.00,409.25,414.60,169200,412.286
2015-04-14,424.45,424.45,424.45,424.45,000,422.081
2015-04-13,405.05,425.70,405.05,424.45,457800,422.081
2015-04-10,407.00,413.75,401.90,411.35,264700,409.054
2015-04-09,420.00,420.30,404.05,406.80,797300,404.529
2015-04-08,407.75,421.90,407.00,419.25,763200,416.91
2015-04-07,401.05,410.00,396.15,404.55,673700,402.292
2015-04-06,401.60,408.90,399.05,401.00,303000,398.762
2015-04-03,402.00,402.00,402.00,402.00,000,399.756
2015-04-02,402.00,402.00,402.00,402.00,000,399.756
2015-04-01,394.70,404.00,393.25,402.00,475400,399.756
2015-03-31,389.90,395.75,385.10,393.90,658900,391.701
2015-03-30,380.60,392.90,377.50,389.55,367200,387.375
2015-03-27,401.00,404.25,371.50,376.20,282500,374.10
2015-03-26,390.95,403.60,390.15,398.70,1265500,396.474
2015-03-25,388.00,397.65,387.65,394.85,829000,392.646
2015-03-24,390.00,397.00,382.15,394.30,237500,392.099
2015-03-23,381.10,389.70,378.15,383.35,517900,381.21
2015-03-20,381.00,387.20,377.75,380.35,391000,378.227
2015-03-19,385.50,385.50,380.10,381.60,107800,379.47
2015-03-18,386.00,390.50,381.35,382.10,277000,379.967
2015-03-17,390.70,391.90,379.45,386.80,854000,384.641
2015-03-16,398.10,399.30,386.25,389.15,345100,386.978
2015-03-13,399.00,402.45,389.85,400.35,574000,398.115
2015-03-12,390.00,399.90,386.80,397.50,948500,395.281
2015-03-11,367.25,394.00,362.40,389.85,943400,387.674
2015-03-10,343.00,379.70,341.50,367.90,738600,365.846
2015-03-09,348.00,348.00,339.05,343.55,174800,341.632
2015-03-06,347.90,347.90,347.90,347.90,000,345.958
2015-03-05,351.50,351.50,344.10,347.90,132800,345.958
2015-03-04,350.00,358.55,349.45,351.15,215700,349.19
2015-03-03,349.40,350.60,344.10,348.95,141900,347.002
2015-03-02,358.75,362.70,346.60,349.40,537900,347.45
2015-02-27,355.45,358.00,347.60,355.45,136200,353.466
2015-02-26,351.00,352.80,346.20,349.45,150800,347.499
2015-02-25,349.70,350.50,345.00,347.80,113200,345.859
2015-02-24,346.50,349.75,341.00,343.15,177400,341.234
2015-02-23,350.00,350.95,345.00,346.65,131200,344.715
2015-02-20,357.00,358.70,348.10,349.75,149800,347.798
2015-02-19,357.00,358.15,350.50,356.80,114100,354.808
2015-02-18,361.00,366.45,350.50,351.80,199000,349.836
2015-02-17,360.55,360.55,360.55,360.55,000,358.537
2015-02-16,356.00,365.00,352.30,360.55,148500,358.537
2015-02-13,354.00,356.40,349.50,355.10,332200,353.118
2015-02-12,358.00,359.50,349.55,352.70,785900,350.731
2015-02-11,358.00,361.00,348.50,356.30,400800,354.311
2015-02-10,354.15,362.25,352.65,356.95,165600,354.957
2015-02-09,366.00,366.00,353.50,355.60,109800,353.615
2015-02-06,365.00,369.90,360.45,367.55,140900,365.498
2015-02-05,370.00,372.00,360.00,363.40,244200,361.371
2015-02-04,373.25,377.10,364.95,367.85,252100,365.797
2015-02-03,359.10,374.25,359.10,371.85,194200,369.774
2015-02-02,373.00,373.00,357.50,359.55,264900,357.543
2015-01-30,380.15,380.15,366.50,372.75,168600,370.669
2015-01-29,373.10,378.15,363.25,375.15,237700,373.056
2015-01-28,393.50,394.45,371.70,373.75,282200,371.664
2015-01-27,382.70,394.45,382.25,393.40,263900,391.204
2015-01-26,383.70,383.70,383.70,383.70,000,381.558
2015-01-23,372.00,387.65,372.00,383.70,596000,381.558
2015-01-22,370.50,373.35,361.65,369.95,190900,367.885
2015-01-21,353.25,370.00,353.25,369.05,353600,366.99
2015-01-20,350.95,357.10,348.30,355.00,137500,353.018
2015-01-19,344.00,352.40,343.50,350.25,232500,348.295
2015-01-16,347.80,349.15,339.30,342.55,509000,340.638
2015-01-15,349.00,352.15,343.45,349.15,112600,347.201
2015-01-14,347.00,348.00,344.70,346.35,127600,344.417
2015-01-13,351.00,352.00,344.50,346.50,63800,344.566
2015-01-12,353.00,355.00,347.25,349.55,163200,347.599
2015-01-09,363.00,364.90,353.85,356.40,334100,354.411
2015-01-08,360.00,362.85,355.25,361.15,120800,359.134
2015-01-07,354.50,358.00,350.50,355.20,249300,353.217
2015-01-06,357.20,357.20,348.60,354.40,788700,352.422
2015-01-05,366.00,366.10,355.25,357.20,220300,355.206
2015-01-02,364.00,367.00,362.10,364.85,211600,362.813
2015-01-01,358.00,364.60,351.90,362.95,195700,360.924
2014-12-31,348.60,353.95,348.60,352.85,157700,350.88
2014-12-30,353.00,353.55,347.30,349.65,72300,347.698
2014-12-29,353.00,359.35,350.20,351.60,101200,349.637
2014-12-26,356.10,356.55,349.65,354.45,159600,352.471
2014-12-25,354.20,354.20,354.20,354.20,000,352.223
2014-12-24,357.10,357.10,351.00,354.20,350300,352.223
2014-12-23,350.00,356.55,349.85,355.15,224100,353.168
2014-12-22,343.10,350.75,343.10,349.25,252200,347.30
2014-12-19,348.50,348.50,336.85,342.85,664100,340.936
2014-12-18,344.00,349.20,343.70,348.20,184000,346.256
2014-12-17,346.60,349.45,340.65,343.15,504300,341.234
2014-12-16,346.50,351.85,341.10,350.10,309000,348.146
2014-12-15,344.30,351.40,341.45,350.05,178300,348.096
2014-12-12,345.00,351.35,345.00,347.80,351100,345.859
2014-12-11,351.20,357.30,342.35,343.70,216100,341.781
2014-12-10,360.00,362.00,349.30,353.50,285300,351.527
2014-12-09,369.00,371.95,353.00,354.25,392200,352.273
2014-12-08,367.00,374.50,366.95,369.95,239400,367.885
2014-12-05,371.00,375.75,365.15,367.70,221700,365.647
2014-12-04,378.00,382.35,368.80,369.85,243300,367.785
2014-12-03,385.00,386.20,376.55,377.70,268800,375.592
2014-12-02,376.55,385.75,376.55,384.30,2622700,382.155
2014-12-01,383.00,385.60,376.45,377.65,85200,375.542
2014-11-28,390.00,390.50,378.65,381.95,312900,379.818
2014-11-27,392.00,394.00,384.00,385.85,162700,383.696
2014-11-26,404.70,404.70,391.60,393.35,126100,391.154
2014-11-25,406.00,408.20,398.60,403.15,302300,400.90
2014-11-24,402.70,403.85,396.60,398.65,82800,396.425
2014-11-21,398.10,402.25,395.00,400.75,123400,398.513
2014-11-20,402.00,405.00,393.95,397.55,207800,395.331
2014-11-19,400.10,407.70,395.15,402.00,232500,399.756
2014-11-18,391.55,403.70,391.50,398.45,477500,396.226
2014-11-17,388.70,394.60,385.30,392.30,92700,390.11
2014-11-14,389.00,394.00,387.00,388.25,129300,386.083
2014-11-13,389.95,390.80,378.15,389.80,997200,387.624
2014-11-12,385.00,388.80,383.50,387.15,110700,384.989
2014-11-11,393.85,393.85,383.25,384.70,168200,382.553
2014-11-10,391.00,394.50,386.00,390.30,152400,388.121
2014-11-07,385.00,392.00,379.05,390.50,284900,388.32
2014-11-06,385.30,385.30,385.30,385.30,000,383.149
2014-11-05,400.00,400.00,382.80,385.30,476600,383.149
2014-11-04,396.00,396.00,396.00,396.00,000,393.789
2014-11-03,401.00,403.60,394.10,396.00,261500,393.789
2014-10-31,413.00,414.95,396.10,398.30,559900,396.077
2014-10-30,405.00,409.70,401.40,407.50,195800,405.225
2014-10-29,408.75,410.95,403.25,405.15,83000,402.888
2014-10-28,415.80,415.80,400.60,408.45,309900,406.17
2014-10-27,410.00,417.00,410.00,413.20,211600,410.893
2014-10-24,409.40,409.40,409.40,409.40,000,407.115
2014-10-23,409.40,409.40,409.40,409.40,000,407.115
2014-10-22,411.80,414.70,407.20,409.40,81300,407.115
2014-10-21,402.40,414.90,402.40,410.85,216900,408.557
2014-10-20,397.00,403.15,397.00,401.70,450000,399.458
2014-10-17,393.90,399.90,390.25,396.20,182800,393.988
2014-10-16,398.00,401.65,384.10,388.15,278600,385.983
2014-10-15,398.45,398.45,398.45,398.45,000,396.226
2014-10-14,393.00,400.45,393.00,398.45,100300,396.226
2014-10-13,393.00,393.50,380.00,391.70,92300,389.514
2014-10-10,403.90,403.90,390.55,392.30,127100,390.11
2014-10-09,401.50,407.25,401.00,404.25,218400,401.993
2014-10-08,402.00,406.30,397.30,399.60,127500,397.369
2014-10-07,403.00,405.35,399.85,403.45,216300,401.198
2014-10-06,403.15,403.15,403.15,403.15,000,400.90
2014-10-03,403.15,403.15,403.15,403.15,000,400.90
2014-10-02,403.15,403.15,403.15,403.15,000,400.90
2014-10-01,403.85,407.10,401.60,403.15,306300,400.90
2014-09-30,406.00,408.80,401.00,404.25,324300,401.993
2014-09-29,406.00,406.00,399.85,403.05,280600,400.80
2014-09-26,407.00,408.50,402.00,405.05,466000,402.789
2014-09-25,404.00,417.85,399.50,406.80,204100,404.529
2014-09-24,406.00,408.20,395.55,403.85,178300,401.596
2014-09-23,415.00,415.00,405.20,406.55,155300,404.281
2014-09-22,415.00,417.90,409.80,415.10,263400,412.783
2014-09-19,415.00,419.90,409.00,414.85,150000,412.534
2014-09-18,414.05,418.80,411.80,415.80,148900,413.479
2014-09-17,415.00,418.05,412.25,414.05,181300,411.739
2014-09-16,413.70,417.20,410.00,412.60,253100,410.297
2014-09-15,412.60,413.95,408.40,411.45,360700,409.153
2014-09-12,409.85,415.15,407.15,413.15,501600,410.844
2014-09-11,408.00,413.70,402.40,405.65,606200,403.386
2014-09-10,407.00,411.60,403.60,407.80,477900,405.524
2014-09-09,402.80,410.80,399.95,406.05,367800,403.783
2014-09-08,405.00,407.45,401.65,403.20,608300,400.949
2014-09-05,404.05,407.85,396.00,400.55,339400,398.314
2014-09-04,406.00,408.00,399.00,405.35,629800,403.087
2014-09-03,392.00,408.25,391.50,403.15,758300,400.90
2014-09-02,378.00,394.05,377.05,391.90,434000,389.712
2014-09-01,371.50,378.00,370.40,375.95,343000,373.851
2014-08-29,369.70,369.70,369.70,369.70,000,367.636
2014-08-28,369.50,372.80,368.45,369.70,169300,367.636
2014-08-27,368.50,373.55,367.00,369.00,277400,366.94
2014-08-26,369.00,375.50,365.80,368.00,90700,365.946
2014-08-25,365.00,370.20,365.00,369.10,302700,367.04
2014-08-22,371.35,372.15,364.20,365.20,366200,363.161
2014-08-21,372.60,375.00,368.50,371.10,404300,369.028
2014-08-20,380.00,385.70,373.55,374.15,249500,370.441
2014-08-19,375.95,384.00,375.60,376.90,1062100,373.163
2014-08-18,365.00,376.65,363.85,376.35,204000,372.619
2014-08-15,365.55,365.55,365.55,365.55,000,361.926
2014-08-14,367.50,369.75,363.45,365.55,379300,361.926
2014-08-13,371.00,377.90,365.55,368.30,157200,364.649
2014-08-12,377.00,378.00,368.90,369.90,122200,366.233
2014-08-11,375.30,378.90,372.95,376.20,151700,372.47
2014-08-08,365.00,375.00,361.70,373.70,261600,369.995
2014-08-07,369.00,370.90,363.50,366.05,334000,362.421
2014-08-06,375.00,377.30,365.50,367.45,187500,363.807
2014-08-05,377.55,380.00,373.55,374.50,121100,370.787
2014-08-04,383.00,386.70,373.55,376.85,228200,373.114
2014-08-01,372.00,386.80,370.00,379.55,426300,375.787
2014-07-31,373.40,375.05,370.35,372.60,322800,368.906
2014-07-30,359.80,373.90,358.50,373.00,711100,369.302
2014-07-29,354.35,354.35,354.35,354.35,000,350.837
2014-07-28,356.20,356.70,351.00,354.35,186500,350.837
2014-07-25,356.00,357.65,351.50,354.65,165700,351.134
2014-07-24,355.00,355.85,351.05,354.50,250400,350.985
2014-07-23,355.00,356.50,350.00,353.85,219300,350.342
2014-07-22,339.00,356.10,339.00,353.25,571900,349.748
2014-07-21,336.70,340.55,334.55,337.05,143300,333.708
2014-07-18,337.00,339.15,334.20,336.20,107300,332.867
2014-07-17,336.00,339.65,335.00,336.50,64000,333.164
2014-07-16,333.50,338.00,330.00,336.25,114000,332.916
2014-07-15,332.00,335.00,330.00,334.10,89800,330.788
2014-07-14,335.00,336.00,326.75,332.05,172700,328.758
2014-07-11,335.00,337.00,330.65,335.40,198900,332.075
2014-07-10,345.00,345.55,329.40,334.65,405600,331.332
2014-07-09,341.00,344.30,338.25,340.05,684000,336.679
2014-07-08,344.00,347.00,337.60,339.65,137300,336.283
2014-07-07,340.00,347.00,339.75,344.60,349000,341.184
2014-07-04,341.50,345.20,337.50,338.50,1346500,335.144
2014-07-03,339.00,341.00,336.00,337.35,380800,334.005
2014-07-02,336.15,339.85,336.00,338.50,1144500,335.144
2014-07-01,337.00,341.45,334.80,335.40,144900,332.075
2014-06-30,332.50,338.10,332.50,336.90,196700,333.56
2014-06-27,338.65,339.30,329.50,331.60,342300,328.312
2014-06-26,337.00,340.70,335.45,338.65,263800,335.293
2014-06-25,340.00,340.00,332.10,336.35,1000400,333.015
2014-06-24,342.45,345.25,339.30,340.95,220000,337.57
2014-06-23,339.35,342.60,338.00,340.90,128300,337.52
2014-06-20,339.00,339.75,334.05,338.30,241600,334.946
2014-06-19,342.00,344.85,336.10,337.50,183100,334.154
2014-06-18,340.00,344.70,336.00,339.65,220600,336.283
2014-06-17,333.00,340.15,333.00,339.25,339300,335.887
2014-06-16,333.00,335.35,328.10,333.25,181800,329.946
2014-06-13,343.90,343.90,329.35,333.00,388900,329.699
2014-06-12,351.40,352.15,339.70,341.55,404800,338.164
2014-06-11,365.00,365.00,350.10,354.20,363100,350.688
2014-06-10,362.50,367.00,356.60,361.15,690800,357.569
2014-06-09,356.80,363.45,353.45,356.55,605000,353.015
2014-06-06,358.00,366.75,351.40,355.80,794100,352.272
2014-06-05,355.00,360.20,351.40,355.95,384200,352.421
2014-06-04,360.00,361.00,351.30,353.45,214900,349.946
2014-06-03,365.00,366.25,355.55,359.15,315400,355.589
2014-06-02,346.00,364.80,341.65,361.30,526300,357.718
2014-05-30,340.00,346.50,338.00,344.00,196500,340.589
2014-05-29,345.00,349.00,335.50,338.10,368400,334.748
2014-05-28,336.40,344.05,334.80,341.75,339900,338.362
2014-05-27,340.00,340.00,333.50,335.70,143800,332.372
2014-05-26,346.20,348.80,336.00,338.20,235100,334.847
2014-05-23,333.40,347.50,333.00,342.40,352100,339.005
2014-05-22,338.55,340.00,331.45,332.40,264900,329.104
2014-05-21,349.45,350.00,337.10,340.70,336600,337.322
2014-05-20,339.00,349.85,339.00,347.75,753500,344.302
2014-05-19,335.00,344.00,332.00,338.30,337200,334.946
